Weight
0.21644038793417975
-0.22041958921625726
0.2080740179881727
0.13040214641315026
0.135945483789839
-0.20361252412991898
0.17873167272983875
-0.22073810840781752
0.12261766149019418
-0.0447828885862403
0.13187778763461014
